num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,20,53,10,3.0,KTMPEN,Malaysia,1,0,1,4.75,1
3,Internet,RoundTrip,7,5,13,3.0,BKIICN,Malaysia,1,0,0,6.62,0
1,Internet,RoundTrip,24,17,13,,BDOKIX,Indonesia,1,0,0,7.0,0
1,Internet,RoundTrip,50,4,14,4.0,REPTPE,Taiwan,0,0,0,4.67,0
2,Mobile,RoundTrip,95,4,1,3.0,DPSPUS,South Korea,0,0,0,6.33,0
2,Internet,RoundTrip,395,5,14,3.0,HGHHKT,China,1,0,0,5.07,1
1,Internet,RoundTrip,43,5,5,4.0,DELSIN,India,0,0,1,5.52,0
1,Internet,RoundTrip,390,5,11,4.0,ICNKBR,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,168,5,15,3.0,DPSTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,11,19,13,,SGNSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,9,21,6,3.0,COKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,309,22,20,6.0,DELOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,76,19,7,7.0,DMKSYD,Australia,1,0,0,8.58,0
4,Internet,RoundTrip,45,6,11,,AKLKUL,Malaysia,1,0,0,8.83,1
1,Internet,RoundTrip,13,37,3,4.0,MELSGN,Vietnam,1,0,0,8.83,0
1,Internet,RoundTrip,6,27,3,,KCHOOL,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,88,6,11,6.0,HNDPEN,Malaysia,0,0,0,7.57,0
1,Internet,RoundTrip,3,29,2,,JHBKTM,Malaysia,1,0,0,4.75,0
1,Internet,RoundTrip,104,5,8,5.0,TGGTPE,Taiwan,0,0,0,4.67,0
4,Internet,RoundTrip,366,6,16,7.0,AKLKUL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,39,23,9,,SGNSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,9,3,16,,CGKHND,Japan,0,0,0,7.57,1
1,Internet,RoundTrip,384,5,15,5.0,BKIPER,Malaysia,0,0,0,5.62,0
1,Mobile,RoundTrip,27,4,10,6.0,PEKTWU,China,0,0,0,6.42,0
1,Internet,RoundTrip,258,28,5,7.0,CKGTGG,China,1,0,0,4.83,0
4,Internet,RoundTrip,229,6,7,5.0,CGKICN,Indonesia,1,0,0,6.62,0
1,Internet,RoundTrip,55,4,2,5.0,KCHPER,Malaysia,0,1,0,5.62,0
1,Internet,RoundTrip,8,6,11,,COKPER,Australia,1,0,1,5.62,0
1,Mobile,RoundTrip,41,42,0,,COKMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,43,22,6,7.0,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,262,6,9,3.0,BKIKIX,Malaysia,0,0,0,7.0,0
3,Internet,RoundTrip,291,6,16,5.0,DMKHND,Thailand,1,0,0,7.57,0
1,Internet,RoundTrip,36,5,12,3.0,HNDSIN,Singapore,0,0,0,7.57,1
2,Internet,RoundTrip,35,30,6,,DELSGN,Vietnam,1,0,0,5.52,1
1,Internet,RoundTrip,5,6,10,,MYYPUS,South Korea,0,1,1,6.33,1
1,Internet,RoundTrip,79,31,23,4.0,MELPNH,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,66,4,14,3.0,PUSSIN,Singapore,0,1,0,6.33,0
1,Internet,RoundTrip,60,23,12,5.0,HYDMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,18,123,4,4.0,KTMPEN,Malaysia,1,0,0,4.75,0
1,Internet,RoundTrip,0,81,5,5.0,PERUTP,Australia,1,1,0,5.62,0
2,Internet,RoundTrip,94,4,15,,KBRPEK,Malaysia,1,0,1,6.42,0
1,Internet,RoundTrip,28,5,13,,ICNSIN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,51,6,3,3.0,AKLKUL,Malaysia,1,0,1,8.83,0
2,Internet,RoundTrip,22,3,5,4.0,DMKMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,54,18,12,7.0,MELPNH,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,16,84,14,7.0,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,427,21,5,,KNOSYD,Indonesia,0,0,0,8.58,1
1,Internet,RoundTrip,146,4,1,5.0,PERTPE,Taiwan,1,0,0,5.62,0
1,Internet,RoundTrip,10,4,13,,CGKHND,Indonesia,1,1,1,7.57,0
3,Internet,RoundTrip,423,5,17,,PVGSIN,China,1,0,1,5.33,0
2,Internet,RoundTrip,91,35,4,,SBWTPE,Taiwan,1,1,0,4.67,0
2,Internet,RoundTrip,84,23,10,4.0,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,70,78,13,7.0,ICNPER,Australia,1,0,0,6.62,0
1,Internet,RoundTrip,146,21,6,7.0,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,77,6,1,,PENPER,Malaysia,1,1,1,5.62,1
1,Internet,RoundTrip,70,5,7,,OOLSGN,Vietnam,1,1,1,8.83,1
1,Internet,RoundTrip,10,66,2,,JHBKTM,Malaysia,1,0,0,4.75,0
2,Internet,RoundTrip,16,5,13,,PERSBW,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,89,92,17,3.0,KIXSIN,Japan,1,0,1,7.0,0
2,Internet,RoundTrip,44,4,17,7.0,HNDPEN,Malaysia,1,0,0,7.57,1
1,Mobile,RoundTrip,72,4,12,,CGKTPE,Indonesia,0,0,0,4.67,0
4,Internet,RoundTrip,115,5,15,4.0,DPSICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,27,29,4,7.0,KTMSIN,Singapore,1,1,1,4.75,0
1,Internet,RoundTrip,0,6,8,7.0,MELTPE,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,199,27,8,5.0,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,9,60,4,5.0,JHBKTM,Malaysia,1,0,1,4.75,0
1,Internet,RoundTrip,240,5,9,3.0,ICNPEN,Malaysia,1,1,1,6.62,1
1,Internet,RoundTrip,27,22,11,6.0,PENSYD,Australia,1,1,1,8.58,0
2,Internet,OneWay,266,19,3,4.0,HNDPER,Australia,1,1,0,7.57,0
2,Internet,RoundTrip,149,22,1,7.0,ICNSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,14,3,15,4.0,PENTPE,Taiwan,1,0,0,4.67,0
3,Internet,RoundTrip,5,61,6,6.0,SGNSYD,Australia,1,1,0,8.58,0
1,Internet,OneWay,80,45,12,5.0,ICNMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,5,6,12,6.0,AKLKUL,Malaysia,1,0,1,8.83,0
3,Internet,RoundTrip,92,34,11,,AKLKUL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,16,5,13,,DMKKIX,Thailand,1,1,1,7.0,1
2,Internet,RoundTrip,50,247,2,,MAASYD,Australia,1,1,1,8.58,1
2,Internet,RoundTrip,120,34,6,,PNHSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,67,3,10,7.0,CGKKIX,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,146,21,3,7.0,AKLKUL,Malaysia,0,0,1,8.83,0
2,Internet,RoundTrip,71,6,1,4.0,HKTKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,51,27,18,,COKPER,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,35,27,3,5.0,ICNPEN,Malaysia,1,1,0,6.62,0
1,Internet,RoundTrip,39,72,2,7.0,ICNPEN,South Korea,1,0,1,6.62,0
3,Internet,RoundTrip,72,5,16,,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,26,19,10,5.0,KTMMFM,Macau,1,0,0,4.75,0
2,Internet,RoundTrip,21,4,6,,OOLPEN,Malaysia,1,0,0,8.83,0
2,Internet,RoundTrip,132,18,2,4.0,DELDPS,India,0,0,0,5.52,0
1,Mobile,RoundTrip,34,56,15,4.0,ICNSYD,South Korea,0,1,1,8.58,0
1,Internet,RoundTrip,40,42,12,7.0,CTUSIN,Singapore,0,0,0,4.72,0
1,Internet,RoundTrip,13,5,4,3.0,DMKKIX,Japan,0,0,0,7.0,1
6,Internet,RoundTrip,55,6,17,,DELSIN,India,0,1,1,5.52,0
2,Internet,RoundTrip,360,6,13,7.0,JHBMEL,Malaysia,1,1,0,8.83,0
1,Internet,RoundTrip,3,43,4,,CCUMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,3,23,3,,COKMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,10,21,4,,PERSGN,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,3,61,9,,JHBKTM,Malaysia,1,0,0,4.75,0
3,Internet,RoundTrip,180,71,8,6.0,AKLKUL,New Zealand,1,1,1,8.83,0
1,Internet,RoundTrip,88,24,11,7.0,MELTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,49,20,2,3.0,CEBOOL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,270,5,8,5.0,ICNSYD,South Korea,1,0,0,8.58,0
1,Internet,RoundTrip,7,26,10,4.0,CGKICN,South Korea,0,0,0,6.62,0
3,Internet,RoundTrip,17,142,12,,COKSYD,Australia,0,0,0,8.58,1
1,Internet,RoundTrip,85,33,7,,COKSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,15,4,11,3.0,PERPUS,South Korea,1,1,1,6.33,0
2,Internet,RoundTrip,59,22,11,6.0,CGKSYD,Australia,1,0,0,8.58,0
2,Internet,RoundTrip,59,5,20,,SYDTPE,Taiwan,1,0,1,8.58,0
1,Internet,RoundTrip,80,17,8,,MELTRZ,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,20,5,7,,PERTRZ,Australia,1,0,1,5.62,0
3,Internet,RoundTrip,26,29,14,,DELPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,215,47,0,7.0,COKMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,20,29,11,,JHBKTM,Malaysia,1,0,0,4.75,1
1,Internet,RoundTrip,134,23,5,7.0,PERTPE,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,422,5,1,,JHBMEL,Malaysia,0,0,0,8.83,0
1,Internet,RoundTrip,16,34,2,6.0,HGHOOL,China,1,1,0,8.83,0
5,Internet,RoundTrip,11,5,5,7.0,KCHPER,Malaysia,1,0,0,5.62,0
1,Internet,RoundTrip,12,4,9,6.0,CTSSIN,Singapore,0,0,0,8.67,0
1,Internet,RoundTrip,4,90,5,3.0,BKIPER,Malaysia,0,1,0,5.62,0
1,Internet,RoundTrip,0,5,10,3.0,LGKTPE,Taiwan,0,0,1,4.67,0
2,Internet,OneWay,270,21,10,,KIXPER,Australia,1,1,1,7.0,0
2,Internet,RoundTrip,15,5,2,,ICNKCH,South Korea,1,1,1,6.62,1
1,Internet,RoundTrip,41,25,5,,IKAMNL,Philippines,1,0,0,8.15,0
1,Internet,RoundTrip,6,83,1,,SDKSYD,Australia,1,1,1,8.58,1
2,Internet,RoundTrip,17,6,6,3.0,DPSXIY,China,1,0,0,5.0,0
4,Internet,RoundTrip,418,5,2,7.0,ICNSIN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,27,5,8,5.0,ICNSIN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,17,29,5,,OOLURT,Australia,1,1,1,8.83,1
2,Internet,RoundTrip,17,22,3,3.0,ICNSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,12,61,2,,MELTPE,Taiwan,0,0,1,8.83,0
1,Internet,RoundTrip,132,49,10,7.0,MELPEN,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,42,4,10,4.0,JHBPEK,Malaysia,0,0,0,6.42,0
1,Internet,RoundTrip,15,5,17,,PERPNH,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,150,6,6,4.0,ICNMLE,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,67,18,6,5.0,MAAPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,95,4,8,3.0,ICNLGK,South Korea,1,1,1,6.62,1
1,Internet,RoundTrip,19,5,3,4.0,PERSGN,Australia,1,0,0,5.62,0
1,Mobile,RoundTrip,5,27,7,3.0,CNXPER,Australia,0,1,1,5.62,0
4,Internet,RoundTrip,55,6,15,,JHBKTM,Singapore,1,0,0,4.75,0
1,Internet,RoundTrip,207,6,13,4.0,CGKSYD,Australia,1,1,1,8.58,0
1,Mobile,RoundTrip,21,3,6,4.0,ICNLGK,South Korea,0,0,1,6.62,0
3,Internet,RoundTrip,288,18,9,4.0,DADMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,55,40,17,7.0,PERVTZ,Australia,1,0,1,5.62,0
3,Internet,RoundTrip,78,5,11,4.0,DPSPEK,China,0,0,0,6.42,0
1,Internet,RoundTrip,36,48,9,4.0,BDOPEK,China,0,0,0,6.42,0
2,Internet,RoundTrip,19,6,15,3.0,LGKPEK,United States,1,0,0,6.42,0
2,Internet,RoundTrip,232,6,9,4.0,OOLSGN,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,53,20,16,5.0,AKLKUL,Malaysia,1,0,0,8.83,0
3,Internet,RoundTrip,18,4,16,4.0,CTSHKT,Japan,1,0,1,8.67,0
1,Internet,RoundTrip,40,63,2,,JHBKTM,Malaysia,1,0,0,4.75,1
1,Internet,RoundTrip,226,6,0,6.0,CGKJED,Indonesia,0,0,0,9.5,1
2,Internet,RoundTrip,114,56,12,7.0,HYDWUH,China,1,0,1,5.13,0
1,Mobile,RoundTrip,58,19,1,7.0,DMKOOL,Australia,0,0,1,8.83,0
2,Mobile,RoundTrip,47,5,10,3.0,HGHSIN,China,1,1,1,5.07,0
1,Internet,RoundTrip,49,5,8,4.0,CANPER,Australia,1,1,1,5.62,1
2,Internet,RoundTrip,55,5,9,,PENPER,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,47,6,23,3.0,KIXSIN,Japan,1,0,0,7.0,0
2,Internet,RoundTrip,38,5,10,3.0,HKTTPE,Taiwan,0,0,0,4.67,0
2,Internet,RoundTrip,6,5,4,,DPSICN,South Korea,1,0,0,6.62,0
1,Mobile,RoundTrip,81,76,13,7.0,KNOMEL,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,32,169,0,,MAASYD,Australia,1,0,0,8.58,0
1,Mobile,RoundTrip,18,5,7,5.0,MELRGN,Myanmar (Burma),1,1,1,8.83,0
1,Internet,RoundTrip,11,30,6,,AKLKUL,New Zealand,1,0,0,8.83,0
2,Mobile,RoundTrip,89,43,1,6.0,KNOSYD,Australia,1,1,1,8.58,0
2,Internet,RoundTrip,238,4,4,6.0,KIXREP,Japan,1,1,0,7.0,0
1,Internet,RoundTrip,46,29,11,3.0,DMKMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,2,4,0,7.0,ICNSIN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,200,6,17,,AKLKUL,Malaysia,1,0,1,8.83,1
2,Internet,RoundTrip,104,5,7,5.0,TGGTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,40,29,8,3.0,IKAPER,Australia,1,0,1,8.15,0
2,Internet,RoundTrip,51,6,14,7.0,DPSKIX,Japan,1,0,0,7.0,0
1,Internet,RoundTrip,81,34,7,5.0,DADMEL,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,210,5,14,,ICNMYY,Malaysia,1,1,0,6.62,1
8,Internet,RoundTrip,165,6,23,3.0,HKTMEL,Australia,1,1,0,8.83,0
3,Mobile,RoundTrip,20,6,14,4.0,HKTPVG,China,0,0,0,5.33,0
1,Internet,RoundTrip,47,4,5,5.0,DPSPUS,South Korea,0,0,0,6.33,0
1,Internet,RoundTrip,82,51,11,4.0,PEKTGG,United States,1,0,0,6.42,0
1,Internet,RoundTrip,21,125,23,4.0,ICNOOL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,105,5,7,7.0,DPSICN,South Korea,1,0,1,6.62,0
3,Internet,RoundTrip,64,6,12,6.0,COKPER,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,206,4,12,7.0,DMKKIX,Thailand,1,0,1,7.0,0
1,Internet,RoundTrip,7,306,8,5.0,CEBOOL,Philippines,1,1,1,8.83,0
2,Internet,RoundTrip,48,34,9,6.0,DMKPER,Australia,1,0,0,5.62,0
5,Internet,RoundTrip,77,4,4,4.0,KNOPEK,Indonesia,0,0,0,6.42,0
1,Internet,RoundTrip,269,3,13,,HNDSGN,Japan,0,1,0,7.57,0
5,Mobile,RoundTrip,38,4,18,5.0,SUBWUH,China,0,0,0,5.13,0
1,Mobile,RoundTrip,9,70,10,5.0,DELOOL,India,1,0,1,8.83,0
1,Internet,RoundTrip,50,30,7,,DMKOOL,United States,1,0,0,8.83,0
1,Internet,RoundTrip,101,113,10,,CANSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,19,26,17,4.0,DMKIKA,Thailand,1,0,0,8.15,0
1,Mobile,RoundTrip,10,18,10,7.0,DMKSYD,Cambodia,1,1,1,8.58,0
2,Internet,RoundTrip,514,3,16,,DELSYD,India,0,0,0,8.58,0
1,Internet,RoundTrip,59,22,6,6.0,SUBTPE,Taiwan,0,0,1,4.67,0
2,Internet,RoundTrip,164,2,13,,DPSHND,Japan,1,1,0,7.57,0
2,Internet,RoundTrip,13,5,4,,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,39,28,12,,KNOTPE,Taiwan,0,0,1,4.67,0
1,Internet,RoundTrip,7,50,9,,DMKPUS,Thailand,1,0,0,6.33,1
1,Internet,RoundTrip,30,4,12,4.0,HKTTPE,India,1,0,0,4.67,0
1,Internet,RoundTrip,17,4,8,5.0,JHBTPE,Malaysia,0,0,0,4.67,1
1,Internet,RoundTrip,1,5,6,,OOLPNH,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,55,37,22,4.0,HKGPER,Australia,1,0,0,5.62,0
1,Internet,RoundTrip,185,34,7,4.0,LGKPER,Australia,1,0,1,5.62,0
2,Internet,RoundTrip,112,21,17,,AKLKUL,Malaysia,1,0,0,8.83,0
1,Internet,RoundTrip,133,23,1,3.0,DMKOOL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,59,17,3,,ICNMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,38,6,11,,MNLSYD,Philippines,0,1,1,8.58,1
1,Internet,RoundTrip,204,18,16,6.0,PERTPE,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,49,26,6,3.0,ICNTRZ,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,13,87,3,,AKLKUL,Malaysia,0,0,0,8.83,1
2,Internet,RoundTrip,95,3,6,7.0,SBWTPE,Malaysia,1,0,0,4.67,0
2,Internet,RoundTrip,152,91,13,3.0,MELPVG,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,14,6,7,7.0,DMKPER,Australia,0,0,0,5.62,0
2,Internet,RoundTrip,41,5,17,,DPSTPE,Taiwan,1,0,0,4.67,0
2,Internet,RoundTrip,110,20,12,4.0,MELSGN,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,52,5,12,4.0,HKTICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,182,5,14,,KCHPER,Malaysia,1,0,1,5.62,0
1,Internet,RoundTrip,155,6,13,3.0,HNDPER,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,17,113,8,6.0,SGNSYD,Australia,1,0,0,8.58,0
2,Internet,RoundTrip,24,81,4,3.0,ICNMAA,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,207,5,9,6.0,DPSTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,32,4,7,6.0,CTSSIN,Japan,1,0,0,8.67,0
1,Mobile,RoundTrip,33,37,6,7.0,AKLKUL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,337,4,16,7.0,KIXREP,Japan,0,1,0,7.0,0
1,Mobile,RoundTrip,52,5,4,6.0,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,55,55,13,4.0,PVGSIN,Singapore,0,0,1,5.33,0
1,Internet,RoundTrip,89,90,8,,KCHMEL,Australia,1,0,1,8.83,0
2,Mobile,RoundTrip,21,30,11,,DELKBV,Thailand,1,1,0,5.52,1
1,Internet,RoundTrip,9,6,15,,KIXSGN,Vietnam,1,0,1,7.0,1
1,Internet,RoundTrip,101,29,12,4.0,MELMYY,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,22,5,15,3.0,KIXSIN,Singapore,0,1,0,7.0,0
1,Internet,RoundTrip,12,19,10,5.0,SGNSYD,Vietnam,1,0,0,8.58,0
2,Internet,RoundTrip,132,28,10,4.0,DMKSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,2,5,8,5.0,PENPER,Australia,0,0,1,5.62,0
1,Internet,RoundTrip,72,28,22,4.0,PERSGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,11,22,10,,HYDSYD,Australia,0,0,1,8.58,0
1,Internet,RoundTrip,114,6,0,7.0,HNDLGK,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,23,5,14,,CGKMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,127,6,2,5.0,DPSICN,South Korea,1,0,0,6.62,0
1,Internet,RoundTrip,83,17,11,,MELTPE,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,32,5,10,3.0,AKLKUL,Netherlands,1,1,1,8.83,0
2,Internet,RoundTrip,32,4,14,7.0,KIXSGN,Japan,0,0,0,7.0,0
1,Internet,RoundTrip,162,5,9,,DPSTPE,Taiwan,0,0,0,4.67,0
1,Internet,RoundTrip,61,19,13,5.0,HNDPER,Australia,1,1,1,7.57,0
1,Internet,RoundTrip,120,28,8,5.0,DPSICN,South Korea,0,0,0,6.62,0
2,Internet,RoundTrip,18,17,4,6.0,OOLPEN,Singapore,1,1,1,8.83,0
2,Internet,RoundTrip,78,18,13,4.0,CGKPUS,South Korea,1,0,1,6.33,0
2,Internet,RoundTrip,123,5,6,,DPSICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,15,5,12,,PENTPE,Malaysia,1,0,0,4.67,0
2,Internet,RoundTrip,18,5,23,5.0,DPSICN,South Korea,1,0,1,6.62,0
2,Internet,RoundTrip,403,4,22,7.0,KBVKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,11,32,12,5.0,AKLKUL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,22,5,11,,HKTPER,Australia,0,1,0,5.62,1
1,Mobile,RoundTrip,71,6,2,,COKSYD,Australia,0,0,1,8.58,0
4,Internet,RoundTrip,169,26,18,4.0,DELHKT,Thailand,1,0,0,5.52,0
2,Internet,RoundTrip,45,4,13,3.0,BKIICN,South Korea,1,0,1,6.62,0
1,Internet,RoundTrip,207,20,13,,DMKPER,Australia,0,0,0,5.62,0
1,Internet,RoundTrip,4,28,13,,KNOTPE,Taiwan,1,0,1,4.67,1
1,Internet,RoundTrip,150,136,12,7.0,CTUSYD,China,1,0,1,8.58,0
1,Internet,OneWay,155,19,13,,MELTPE,Taiwan,1,0,0,8.83,0
1,Internet,RoundTrip,92,4,3,5.0,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,26,48,10,,KHHOOL,Taiwan,1,1,1,8.83,0
2,Internet,RoundTrip,23,57,11,3.0,SYDTRZ,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,377,3,6,5.0,BKIICN,South Korea,1,1,0,6.62,0
2,Internet,RoundTrip,36,332,11,4.0,BLRSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,36,19,13,5.0,PVGSYD,Russia,0,0,0,8.58,0
2,Internet,RoundTrip,76,6,9,3.0,COKHGH,India,0,0,1,5.07,1
1,Mobile,RoundTrip,47,6,17,4.0,CTUSIN,Malaysia,1,1,1,4.72,1
1,Internet,RoundTrip,89,4,14,,PERSGN,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,32,5,11,7.0,MELTPE,Taiwan,0,0,0,8.83,0
3,Internet,RoundTrip,231,64,13,,COKMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,272,4,14,,CGKTPE,Indonesia,1,0,1,4.67,0
2,Mobile,RoundTrip,84,21,8,,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,76,79,5,,PERSGN,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,86,5,1,,HKTSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,130,5,4,7.0,HKTPVG,China,0,0,0,5.33,0
1,Internet,RoundTrip,5,6,12,3.0,COKPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,37,5,2,,MYYPER,Australia,1,0,0,5.62,0
2,Internet,RoundTrip,272,17,7,,DMKSYD,Australia,0,0,0,8.58,0
1,Mobile,OneWay,43,6,16,,ICNSIN,Singapore,1,1,1,6.62,0
2,Internet,RoundTrip,179,5,1,3.0,AKLKUL,Malaysia,1,1,1,8.83,0
1,Internet,RoundTrip,15,29,16,4.0,CGKCTU,Indonesia,1,1,1,4.72,1
2,Internet,RoundTrip,117,3,11,6.0,CGKTPE,Indonesia,1,1,1,4.67,0
2,Internet,RoundTrip,224,6,9,4.0,PENPER,Australia,1,1,0,5.62,0
1,Internet,RoundTrip,31,46,14,6.0,PEKPEN,Malaysia,0,0,0,6.42,0
1,Internet,RoundTrip,17,1,2,,HNDPNH,Cambodia,1,0,0,7.57,0
1,Internet,RoundTrip,55,5,12,4.0,ICNOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,76,4,23,7.0,DPSKIX,Japan,0,0,0,7.0,0
1,Mobile,RoundTrip,0,4,0,7.0,ICNSYD,Australia,0,0,1,8.58,0
2,Internet,RoundTrip,108,4,15,,DPSICN,South Korea,0,0,0,6.62,0
1,Mobile,RoundTrip,29,40,10,5.0,BDOCTU,Indonesia,1,0,0,4.72,0
1,Internet,RoundTrip,303,28,19,,AKLKUL,Malaysia,0,0,0,8.83,0
4,Internet,RoundTrip,19,6,8,,CTSSIN,Singapore,1,1,1,8.67,1
1,Internet,RoundTrip,69,25,3,,HNDPEN,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,41,18,23,7.0,DMKOOL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,100,34,9,5.0,HYDSYD,Australia,1,0,1,8.58,0
1,Mobile,RoundTrip,4,3,22,,BWNOOL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,5,6,15,6.0,JHBTPE,Malaysia,0,0,0,4.67,0
1,Internet,RoundTrip,48,3,9,4.0,HKGOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,1,28,7,4.0,BKIKTM,Malaysia,0,1,1,4.75,1
1,Internet,OneWay,53,43,3,,ICNOOL,United States,1,1,0,8.83,0
1,Internet,RoundTrip,20,32,13,,PENPER,Australia,1,1,1,5.62,0
1,Internet,RoundTrip,36,6,16,3.0,AKLKUL,Malaysia,0,0,0,8.83,0
1,Mobile,RoundTrip,76,4,0,5.0,PEKPEN,Malaysia,0,0,0,6.42,0
1,Internet,RoundTrip,405,6,5,,ICNJHB,Malaysia,0,0,1,6.62,0
2,Internet,RoundTrip,198,5,8,6.0,DPSTPE,Taiwan,1,0,0,4.67,0
1,Internet,RoundTrip,6,30,5,5.0,MAAPER,Australia,1,0,1,5.62,0
1,Internet,RoundTrip,83,5,9,6.0,CGKDEL,Indonesia,1,0,0,5.52,0
